,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0646,IFA,2022/08/15,2022/07/15,F0001-9022,Data Sheet of High Concentration HCL Storage Tank for Seawater Electrolysis System,A,A,Data Sheet of High Concentration HCL Storage Tank for Seawater Electrolysis System,TC0-1-KEM02-S9022,張銘洋  Ext.:24270,R
