,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0386,IFA,2022/06/11,2022/05/11,M0010-9003,General Arrangement Drawings for Air Dryer,A,A,General Arrangement Drawings for Air Dryer,TC0-1-UEM02-D9003,張銘洋  Ext.:24270,R
