,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0242,IFI,2022/04/30,2022/03/31,TC-SUMI-M0018-6001,Catalogs_Pipes for Fire Fighting migrates scope,A,I,Pipe for fire fignting system,TC0-1-UAM02-M7036,施韋考  Ext.:26356,I
