,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0241,IFI,2022/04/30,2022/03/31,TC-IGHU-M3005-6001,Catalogs For Flange for Fire Fighting Migrates scope,A,I,Catalogs for Flange for Fire Fighting,TC0-1-UAM02-M7038,施韋考  Ext.:26356,I
