,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0357,IFA,2022/06/05,2022/05/05,TC0-1-EYE02-S5009,161kV Power Cable Product Catalog 產品型錄,B,A,161kV Power Cable Product Catalog 產品型錄,TC0-1-EYE02-S5009,程正維  Ext.:28057,R
