,TRANSMITTALNO,ISSUEPURPOSE,RETUREDATE,ISSUEDATE,CTCIDOCNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,DOCDOCCLASS
0,TPC-TC(C0)-CD-22-0164,IFA,2022/04/04,2022/03/04,M0001-6212,回收水處理廠滅火器平面圖,A,A,回收水處理廠滅火器平面圖,TC0-1-FCM02-D6347,施韋考  Ext.:26356,R
